model_id,method,n_row_clusters,n_column_clusters,n_blocks,random_state,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction,numeric_one_fraction
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,2,3,579,215,124485,214,1,0.9953488372093023,0,0.0,1.7901239603165037e-05,0.0036468014914631895,0.999975900710929,2.4099289070972408e-05,1.3169046281515221e-05,123906,0.0,0.0,1.0,0.0,579,0.003848766514680483,0.053334562287570476,0.9948186528497409,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,2,4,579,183,105957,134,49,0.73224043715847,0,0.0,0.07741438913875441,0.22134219041928754,0.7801561010598639,0.2198438989401361,0.034667187492401046,77586,0.058206377439228726,0.2341332848286009,0.9417936225607713,0.058206377439228726,28371,0.12994242113337562,0.17114848530749346,0.3381269606288111,0.0004934616333580064
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,3,0,675,975,658125,372,603,0.38153846153846155,626,0.642051282051282,0.05393424779543552,0.19577622357671595,0.8368698955365622,0.1631301044634378,0.032286506839546,251100,0.09771007566706491,0.2969222402923051,0.9022899243329351,0.09771007566706491,407025,0.026928264431843256,0.07532020738824943,0.7965112708064616,0.0002555125606535225
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,3,1,675,105,70875,84,21,0.8,0,0.0,0.4395778922706455,0.45088096447124093,0.4656931216931217,0.5343068783068783,0.16547182085387094,56700,0.42336860670194004,0.4940927337668488,0.57663139329806,0.42336860670194004,14175,0.5044150345454673,0.18628709991524706,0.021940035273368606,0.0002821869488536155
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,3,2,675,45,30375,24,21,0.5333333333333333,0,0.0,0.6890837573557531,0.3701587553807158,0.19005761316872427,0.8099423868312757,0.09199814228058717,16200,0.6469135802469136,0.4779292834081562,0.3530864197530864,0.6469135802469136,14175,0.737278245480141,0.16794804118477064,0.0037389770723104056,0.09417989417989418
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,3,3,675,215,145125,214,1,0.9953488372093023,0,0.0,0.3475325389807752,0.47601799402443307,0.6522515073212748,0.34774849267872526,0.2005102971876149,144450,0.34814814814814815,0.47638326491299343,0.6518518518518519,0.34814814814814815,675,0.21579217716296298,0.3670275656506669,0.7377777777777778,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,3,4,675,183,123525,134,49,0.73224043715847,0,0.0,0.2502904144855778,0.3921369644461316,0.5754867435741753,0.4245132564258247,0.14093436446225,90450,0.27034825870646767,0.4441397051839078,0.7296517412935324,0.27034825870646767,33075,0.19543835069783824,0.1753117568148219,0.15389266817838246,3.023431594860166e-05
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,4,0,829,975,808275,372,603,0.38153846153846155,626,0.642051282051282,0.007518852186831215,0.04008874177794439,0.9308700627880363,0.06912993721196375,0.0013615600182932477,308388,1.621334163456425e-05,0.004026546753996195,0.9999837866583654,1.621334163456425e-05,499887,0.012147345802773428,0.05032301142076382,0.8882327405993755,0.00010002260510875458
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,4,1,829,105,87045,84,21,0.8,0,0.0,0.32433824475735534,0.4210797732958544,0.5739904647021655,0.4260095352978345,0.11663082919654905,69636,0.29532138549026365,0.4561870940331113,0.7046786145097363,0.29532138549026365,17409,0.4404056818257223,0.19306645464817956,0.05123786547188236,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,4,2,829,45,37305,24,21,0.5333333333333333,0,0.0,0.7496719637306527,0.3313870650097745,0.1278648974668275,0.8721351025331725,0.09083376085088522,19896,0.7700542822677925,0.42079767659628,0.22994571773220748,0.7700542822677925,17409,0.726377885402493,0.17871506289484704,0.011201102877821816,0.0971911080475616
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,4,3,829,215,178235,214,1,0.9953488372093023,0,0.0,0.00024351123924032877,0.01426292105457127,0.999702639773333,0.0002973602266670407,0.00019488428706928695,177406,6.200466726040833e-05,0.007874060114175295,0.9999379953327396,6.200466726040833e-05,829,0.0390859176429433,0.17015783383607105,0.9493365500603136,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,4,4,829,183,151707,134,49,0.73224043715847,0,0.0,0.11625353520025443,0.27397733547780445,0.7183715978827608,0.28162840211723916,0.057274158582036765,111086,0.10211907891183407,0.3028048424877527,0.897880921088166,0.10211907891183407,40621,0.1549069462747101,0.16599056688160632,0.22746855074961228,4.923561704537062e-05
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,5,0,716,975,698100,372,603,0.38153846153846155,626,0.642051282051282,0.010229413350519984,0.0511108364439388,0.9129565964761496,0.08704340352385045,0.0022301953480188194,266352,0.0016819847419955547,0.040977501989790076,0.9983180152580045,0.0016819847419955547,431748,0.015502453885132066,0.05581329318645663,0.8602958207102291,0.00012044062740302213
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,5,1,716,105,75180,84,21,0.8,0,0.0,0.46132802234162,0.4531527344028832,0.43965150305932427,0.5603484969406757,0.1686566554982609,60144,0.4584663474328279,0.4982719696154195,0.5415336525671721,0.4584663474328279,15036,0.472774721976789,0.1829573638874916,0.03212290502793296,0.00013301409949454643
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,5,2,716,45,32220,24,21,0.5333333333333333,0,0.0,0.7441036671697082,0.3353083523241494,0.13423339540657978,0.8657666045934203,0.08250125287919648,17184,0.7554702048417132,0.42980806697656704,0.24452979515828677,0.7554702048417132,15036,0.7311133384017026,0.17170603852027158,0.008180367118914605,0.09982708167065708
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,5,3,716,215,153940,214,1,0.9953488372093023,0,0.0,0.006141271843354553,0.07755220202897163,0.99374431596726,0.006255684032740029,0.005085691694232113,153224,0.00572364642614734,0.07543796323957713,0.9942763535738527,0.00572364642614734,716,0.09551311112569832,0.2592482423812891,0.8798882681564246,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,5,4,716,183,131028,134,49,0.73224043715847,0,0.0,0.2106676153345468,0.36891818188194136,0.6168376224929023,0.3831623775070977,0.12644330771754317,95944,0.22667389310431085,0.41867987686207975,0.7733261068956891,0.22667389310431085,35084,0.1668953455151921,0.16218900558844065,0.18888952228936268,0.00011401208528103979
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,0,571,942,537882,340,602,0.3609341825902335,618,0.6560509554140127,0.01681028796462979,0.07105220947572016,0.8825132649912063,0.11748673500879375,0.004070914795970446,194140,0.0036056454105284847,0.059938674757638914,0.9963943545894716,0.0036056454105284847,343742,0.02426805950681325,0.07560765550622471,0.8181950416300597,0.0003752814610958219
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,1,571,100,57100,77,23,0.77,0,0.0,0.5580364024470928,0.4435247118839803,0.33304728546409806,0.6669527145359019,0.16144679853713573,43967,0.5737712375190483,0.49452786020092754,0.4262287624809516,0.5737712375190483,13133,0.5053589111192416,0.1814888778151716,0.02109190588593619,0.0001522881291403335
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,2,571,52,29692,52,0,1.0,0,0.0,0.025932911221877946,0.15893519225595115,0.9740670887781221,0.025932911221877946,0.013939526772770015,29692,0.025932911221877946,0.15893519225595115,0.9740670887781221,0.025932911221877946,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,3,571,41,23411,22,19,0.5365853658536586,0,0.0,0.7898916475230447,0.3027349177669777,0.09341762419375507,0.9065823758062449,0.06999236576687443,12562,0.8335456137557714,0.37248801798753983,0.16645438624422862,0.8335456137557714,10849,0.7393449497798876,0.17986477560737865,0.008848741819522537,0.10710664577380404
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,4,571,173,98783,126,47,0.7283236994219653,0,0.0,0.31815403352253935,0.42844708700802914,0.5071925331281698,0.4928074668718302,0.16370753399804763,71946,0.36671948405748755,0.48190902053198553,0.6332805159425124,0.36671948405748755,26837,0.18795729379055037,0.17267670773349678,0.16916943026418751,3.726198904497522e-05
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,0,5,571,215,122765,211,4,0.9813953488372092,8,0.037209302325581395,0.027777807957292386,0.1600127495254272,0.9647130696859855,0.03528693031401458,0.01996546848323389,120481,0.025979200039840306,0.15907319448961307,0.9740207999601597,0.025979200039840306,2284,0.12265437560288965,0.17957243154184951,0.47373029772329245,0.0008756567425569177
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,0,381,942,358902,340,602,0.3609341825902335,618,0.6560509554140127,0.036991034407306174,0.12864713072814504,0.8249410702643062,0.17505892973569387,0.012975804758297346,129540,0.02459471977767485,0.15488647305924588,0.9754052802223252,0.02459471977767485,229362,0.043992275228028184,0.11050987935399716,0.7399612839092787,0.0013254157183840392
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,1,381,100,38100,77,23,0.77,0,0.0,0.529862852668189,0.44736750760456834,0.3660367454068241,0.6339632545931758,0.16219784496132172,29337,0.529842860551522,0.49910860909635935,0.47015713944847803,0.529842860551522,8763,0.5299297827979003,0.19023377715429507,0.017459774049982883,0.0004564646810453041
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,2,381,52,19812,52,0,1.0,0,0.0,0.6846860488592772,0.4646407895963812,0.3153139511407228,0.6846860488592772,0.19451944788176231,19812,0.6846860488592772,0.4646407895963812,0.3153139511407228,0.6846860488592772,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,3,381,41,15621,22,19,0.5365853658536586,0,0.0,0.7276394979237566,0.3513055163590099,0.15274310223417195,0.847256897765828,0.08419720695553033,8382,0.7172512526843235,0.45033531196997223,0.28274874731567645,0.7172512526843235,7239,0.7396679924115209,0.17670573148665814,0.002210250034535157,0.10498687664041995
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,4,381,173,65913,126,47,0.7283236994219653,0,0.0,0.3253703519744209,0.4280789528514183,0.5007661614552517,0.4992338385447484,0.1663650276681538,48006,0.36497521143190437,0.4814232093201792,0.6350247885680956,0.36497521143190437,17907,0.21919562236499696,0.1941839079788633,0.14083877813145698,0.0003350644999162339
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,1,5,381,215,81915,211,4,0.9813953488372092,8,0.037209302325581395,0.3428479807544528,0.47240065606095927,0.648062015503876,0.351937984496124,0.2122018063379777,80391,0.34521277257404437,0.47543760287316933,0.6547872274259556,0.34521277257404437,1524,0.21810521227099736,0.23550783933717562,0.2933070866141732,0.0013123359580052493
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,0,579,942,545418,340,602,0.3609341825902335,618,0.6560509554140127,0.004678769576434955,0.03237923908666844,0.9517764356878577,0.048223564312142246,0.0008767093239130778,196860,5.0797521080971246e-06,0.002253824816665139,0.9999949202478919,5.0797521080971246e-06,348558,0.007318395058612914,0.04022896848051416,0.9245434045409946,0.00011475851938558288
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,1,579,100,57900,77,23,0.77,0,0.0,0.21788812193692572,0.35540119207640414,0.6607253886010362,0.33927461139896375,0.0724652251777211,44583,0.16894331920238656,0.3747018469386922,0.8310566807976134,0.16894331920238656,13317,0.3817468093525568,0.21039136555471535,0.09048584516032139,0.00015018397536982803
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,2,579,52,30108,52,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,30108,0.0,0.0,1.0,0.0,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,3,579,41,23739,22,19,0.5365853658536586,0,0.0,0.5602769390525296,0.4172001302195391,0.32941572939045455,0.6705842706095455,0.08089236487067011,12738,0.40006280420788193,0.4899107642185543,0.599937195792118,0.40006280420788193,11001,0.7457880425568585,0.18316459438550767,0.016180347241159895,0.11153531497136623
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,4,579,173,100167,126,47,0.7283236994219653,0,0.0,0.08642811830546987,0.2362526079523348,0.7689358770852676,0.23106412291473238,0.039372856170315426,72954,0.06909833593771418,0.2536212844150762,0.9309016640622858,0.06909833593771418,27213,0.13288668380200638,0.17332588530703374,0.3347297247638996,0.0005144600007349428
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,2,5,579,215,124485,211,4,0.9813953488372092,8,0.037209302325581395,0.0002836639153713299,0.01037471655021162,0.9981684540306061,0.0018315459693939028,0.00010297697643161476,122169,6.54830603508255e-05,0.008091895471373354,0.9999345169396492,6.54830603508255e-05,2316,0.011792704017702936,0.04686569285552798,0.9050086355785838,0.0
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,0,675,942,635850,340,602,0.3609341825902335,618,0.6560509554140127,0.05006215255480223,0.1859204507760338,0.8373751670991586,0.1626248329008414,0.02879843357038953,229500,0.09152505446623094,0.288354328684666,0.9084749455337691,0.09152505446623094,406350,0.026644566757649812,0.07489219568129986,0.7972191460563554,0.00025101513473606496
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,1,675,100,67500,77,23,0.77,0,0.0,0.45703812112291853,0.44559717057041087,0.4366814814814815,0.5633185185185186,0.1605086823220529,51975,0.43886483886483885,0.4962484177032486,0.5611351611351612,0.43886483886483885,15525,0.5178791095521417,0.18449742626433907,0.020032206119162642,0.0002576489533011272
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,2,675,52,35100,52,0,1.0,0,0.0,0.5782051282051283,0.4938460872806622,0.4217948717948718,0.5782051282051283,0.21764344282919784,35100,0.5782051282051283,0.4938460872806622,0.4217948717948718,0.5782051282051283,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,3,675,41,27675,22,19,0.5365853658536586,0,0.0,0.6970164071749232,0.3703043381517995,0.18695573622402892,0.813044263775971,0.09046587814638625,14850,0.6551515151515152,0.47531884808640734,0.34484848484848485,0.6551515151515152,12825,0.7454915453072906,0.17297940127239747,0.004132553606237817,0.10409356725146199
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,4,675,173,116775,126,47,0.7283236994219653,0,0.0,0.2536426958757696,0.393336607777582,0.570438878184543,0.4295611218154571,0.14177443126158829,85050,0.2744973544973545,0.44626063782425196,0.7255026455026455,0.2744973544973545,31725,0.19773446212428686,0.17691450243068482,0.15473601260835304,3.152088258471237e-05
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,3,5,675,215,145125,211,4,0.9813953488372092,8,0.037209302325581395,0.2552841652811232,0.4339247802898524,0.7357519379844961,0.2642480620155039,0.17997586110762853,142425,0.25682288923995084,0.43688086797477726,0.7431771107600491,0.25682288923995084,2700,0.17411647645296296,0.21398538463481034,0.3440740740740741,0.0007407407407407407
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,0,829,942,780918,340,602,0.3609341825902335,618,0.6560509554140127,0.007803027330673643,0.040831330422719025,0.9280129283740418,0.07198707162595817,0.0014090214964337323,281860,2.1287163840204358e-05,0.0046137523445521,0.9999787128361598,2.1287163840204358e-05,499058,0.012198030082705816,0.05043079334163828,0.8873678009369652,0.00010018875561557975
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,1,829,100,82900,77,23,0.77,0,0.0,0.34898798229998795,0.4224668956648005,0.5352714113389626,0.4647285886610374,0.1179925873071454,63833,0.3188162862469256,0.4660176626166051,0.6811837137530744,0.3188162862469256,19067,0.44999757343415314,0.188908208790193,0.04678239890910998,0.0
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,2,829,52,43108,52,0,1.0,0,0.0,0.00023197550338684234,0.015228975367787246,0.9997680244966132,0.00023197550338684234,0.00022388423571280375,43108,0.00023197550338684234,0.015228975367787246,0.9997680244966132,0.00023197550338684234,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,3,829,41,33989,22,19,0.5365853658536586,0,0.0,0.7657898552239548,0.3249596774935287,0.12171584924534408,0.8782841507546559,0.08906506380433195,18238,0.783857879153416,0.4116123229964389,0.21614212084658405,0.783857879153416,15751,0.7448689854108945,0.17572541743125294,0.012380166338645165,0.10742175099993652
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,4,829,173,143417,126,47,0.7283236994219653,0,0.0,0.1297251752034975,0.2904686919063565,0.702727012836693,0.297272987163307,0.06479651084991936,104454,0.11913378137744844,0.3239458650950167,0.8808662186225515,0.11913378137744844,38963,0.15811912460950134,0.16769930264450042,0.22516233349588072,5.133074968559916e-05
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,4,5,829,215,178235,211,4,0.9813953488372092,8,0.037209302325581395,0.0016150452632030744,0.03213584466669895,0.9942042808651499,0.005795719134850058,0.0009256801918434053,174919,0.0007946535253460173,0.02817839688698902,0.999205346474654,0.0007946535253460173,3316,0.04489070943516284,0.10823746227758577,0.7303980699638118,0.0
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,0,716,942,674472,340,602,0.3609341825902335,618,0.6560509554140127,0.010531562908865009,0.0516806346190498,0.9097041834205126,0.09029581657948736,0.002270475199826749,243440,0.0017786723627998685,0.042136785442481034,0.9982213276372002,0.0017786723627998685,431032,0.015475055908303791,0.05575729524184811,0.8597111119360048,0.00011832068152712559
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,1,716,100,71600,77,23,0.77,0,0.0,0.47190267109743017,0.4462516266569869,0.4158100558659218,0.5841899441340782,0.16261057668560724,55132,0.46874773271421316,0.49902233997036416,0.5312522672857868,0.46874773271421316,16468,0.4824648561195045,0.1788763660131575,0.029329608938547486,0.00012144765606023804
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,2,716,52,37232,52,0,1.0,0,0.0,0.0175118177911474,0.13116841856482472,0.9824881822088526,0.0175118177911474,0.01194768666403567,37232,0.0175118177911474,0.13116841856482472,0.9824881822088526,0.0175118177911474,0,,,,
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,3,716,41,29356,22,19,0.5365853658536586,0,0.0,0.7652415051531203,0.32504623562635876,0.12150837988826815,0.8784916201117319,0.07965836123203097,15752,0.781361097003555,0.4133230372153917,0.2186389029964449,0.781361097003555,13604,0.746576714589459,0.1718523108284099,0.009041458394589827,0.11033519553072625
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,4,716,173,123868,126,47,0.7283236994219653,0,0.0,0.22595606207413535,0.3793018324800081,0.6000419801724416,0.39995801982755835,0.13260840565735746,90216,0.24685199964529572,0.43117988115914535,0.7531480003547043,0.24685199964529572,33652,0.16993716560676927,0.16383397005008424,0.189587543088078,0.00011886366337810531
bistochastic_r6_c6_seed42,bistochastic,6,6,36,42,5,5,716,215,153940,211,4,0.9813953488372092,8,0.037209302325581395,0.01527171205893205,0.11878958518586706,0.978939846693517,0.021060153306483045,0.012309967379251033,151076,0.014052529852524557,0.1177075029777986,0.9859474701474754,0.014052529852524557,2864,0.07958357344692737,0.15295671700097632,0.6092877094972067,0.00034916201117318437
