row_index,baseline_small_cluster,same_cluster_knn_purity,silhouette
767,0,1.0,0.604595380468359
768,0,1.0,0.7614220697799302
769,0,1.0,0.7322962008903765
770,0,1.0,0.7469236193220418
771,0,1.0,0.7746866496741345
772,0,1.0,0.7489165431784767
773,0,1.0,0.7252639263766825
774,0,1.0,0.766137436568017
775,0,1.0,0.7512373908274337
776,0,1.0,0.7650117943888204
777,1,0.0,-0.37461096763345325
778,0,1.0,0.7423386144017278
779,0,1.0,0.7743200319791291
780,0,1.0,0.7727623878776301
781,0,1.0,0.7051295882532451
782,0,1.0,0.6620997042940349
783,0,1.0,0.6247737307735396
784,0,1.0,0.7641686210022165
785,0,1.0,0.5019698171339044
786,0,1.0,0.7731907266403403
787,0,1.0,0.70465190607435
788,0,1.0,0.7732038601935407
789,0,1.0,0.7290765993569898
790,0,1.0,0.6324995557026428
791,0,1.0,0.7176327454084463
792,0,1.0,0.7794294362254561
793,0,1.0,0.7641805681105499
794,0,1.0,0.7750114492483723
795,0,1.0,0.6897082412228203
796,0,1.0,0.7795243378781769
797,0,1.0,0.7489400021741047
798,0,1.0,0.7668614640312824
799,0,1.0,0.7656418482339512
800,0,1.0,0.7324325846614617
801,0,1.0,0.7763675882101826
802,0,1.0,0.5704524673534491
803,0,1.0,0.7403614958712045
804,0,1.0,0.7068451640315198
805,0,1.0,0.6350348892014024
806,0,1.0,0.6012206370352818
807,0,1.0,0.5093266452299904
808,0,1.0,0.5994948765830512
809,0,1.0,0.7547611740143448
810,0,1.0,0.7725901208922679
811,0,1.0,0.7629846433604063
812,0,1.0,0.7582219586943001
813,0,1.0,0.5874088530172422
814,0,1.0,0.7498198767603341
